0,1,2,3,4
-2.4973637226,2.70490238822,1.56131255923,-0.417468253483,0.724946801366
-1.91688490823,1.99903650369,-1.57943701319,0.721574816799,-1.47695153133
-1.22218573686,1.65694992053,-0.827366668366,0.49275771589,0.397422551273
-2.7244716045,2.56027641846,-1.78297667236,1.132206018,-3.30279105888
-1.02151462221,1.34896029312,1.0182152537,1.01149372676,-0.807134813921
-1.92731875397,2.24729314945,-0.73496522411,0.190474305332,0.280068361262
-0.398791256883,0.994513653345,-0.313497755843,1.56359815596,-0.574489859256
-2.44547283713,2.39869245195,0.0249346971208,-0.0831749109295,-0.74910444085
-0.759300615073,1.27012532613,0.865768377261,1.31951704131,-0.579491061826
1.48363051693,-0.712441441925,0.294734129293,2.14775887291,-0.364043834789
-1.0292684009,1.25178916477,-0.161118274158,1.5235030294,-2.05288434432
-2.77790674506,2.6710001922,-0.133710270668,0.666033785379,-2.3257617126
-0.431312583654,0.751383287369,-1.90973056169,2.11691232993,-2.51939546034
-3.83278892836,3.53653862515,0.738217879225,-0.0281772631983,-2.15864191668
-0.143260470242,0.62791698822,0.923612446888,1.36213909323,-0.565586563412
-1.77263830097,1.69195051337,-1.89289777357,1.56845219347,-3.45226864291
-2.07655261876,2.04210560105,0.093384817766,0.297924198102,-1.23657864683
1.33976609981,-0.500441289222,-1.45110059782,2.41488967683,-0.60708172753
0.708247217872,0.0173219477034,-0.424234561106,0.909416771473,1.32412042384
0.589559459948,0.114571939706,0.0610070217264,2.64488892135,-1.70709571471
0.274327412213,0.228391088937,1.32432447733,1.13570703407,0.00368375113711
-2.98809731159,2.83419931868,1.17731550814,0.309902394747,-1.95999462688
2.30128195814,-1.21173173454,-0.122738133575,2.95736412266,-0.32452638052
0.0241107720565,0.584808346688,-0.118291952567,2.37079924004,-1.75944756508
-1.67550452799,1.84986473474,-0.352094583475,1.1617197326,-1.8099742512
0.815378117196,-0.102699134797,2.08730357858,1.79143024231,-0.174505280842
0.958925190551,-0.0761009411537,0.193416564251,2.23138014248,-0.251803833104
2.60537652426,-1.41069557431,-1.79229429875,3.54501658541,-0.840048253002
-1.64191156268,1.54572343514,-0.0827168696593,0.679914927353,-1.97630162178
-0.328696138391,0.936991171709,-0.964460846888,1.0883205292,0.291116992226
-2.85937569327,2.73049986388,-1.05675605682,0.133542791505,-1.53440707274
-0.419371619744,0.788030529203,0.806930681774,0.578849461305,0.247501654133
-2.83995817874,2.76919563413,-1.13276410252,-0.0709195618498,-0.973033666434
-0.830798674839,1.11277958727,0.862382253158,1.1205501664,-1.10023861367
0.637139013599,-0.0723902541221,-0.0122278944177,1.28354551587,0.0878242859444
-0.271580580156,0.54328613649,1.05872479893,0.649696092496,-0.181676803334
-0.49372953504,0.847011156766,-0.457481474389,1.70064496269,-1.71670080228
2.08992653912,-1.2559002716,-0.0025999259297,2.75372694697,-0.975776130244
1.61545783047,-0.856995406431,0.571097020816,2.84062596604,-1.53676902043
1.48694641985,-0.543419309301,0.391379005979,1.85927362836,0.750317739176
1.11820513574,-0.510227820245,-0.399156089287,2.4306295946,-1.54207048776
-1.76247059823,1.68683164088,-1.00194623143,1.29572616141,-2.97228673302
-3.08413775388,2.82753692155,-0.158400128815,-0.324662371554,-1.29561771655
-0.533346265606,1.04147771209,-0.291272040767,1.38451503657,-0.632224728066
0.846579201991,-0.105960522274,0.382453259337,2.35730581926,-1.0149967328
-1.47580930064,1.68319178707,0.847965903168,1.36197813231,-1.96765248743
1.08358464778,-0.346942031559,-2.01338404331,1.75024032343,0.0609125260277
-0.749801944125,1.06709227621,-0.245755480427,0.356796211611,0.336535565904
-1.43700893055,1.49900851297,1.65614050738,1.50740876697,-2.73082397149
-1.94859880264,1.9607110354,0.680988101517,-0.0182737470234,-0.497560126434
-0.00942929349188,0.543562537245,0.621118721112,2.38082531955,-2.05880964003
-0.731206435229,0.995714885637,-0.0730257714705,1.14484655846,-1.17553554764
-2.26205622476,2.25298446534,0.442434778285,-0.0298035091431,-0.647489540008
1.58836706556,-0.819998004961,0.28830370192,2.4999758663,-0.935808165294
0.250996680338,0.553039100951,-0.431923882543,2.37146305169,-0.982565619029
-1.18247806196,1.43201121642,0.771821936981,1.27822137121,-1.58697242474
-3.20642666954,1.5909241008,1.29106611551,-2.77432219544,-2.16665226302
1.15761713579,-0.64163521439,-0.259604375605,2.398910794,-1.81254879224
1.7914217008,-0.851474389548,-1.136745533,2.74966837332,-0.670483363889
-1.20442923211,1.39754039828,0.559342796914,1.46575917539,-2.11446552863
0.0909746599731,0.304539245099,0.149830836714,2.31231023568,-2.41947622198
0.420354955487,0.250148740602,0.404011356906,2.20867116625,-1.14590225397
-1.00105209448,1.32412064407,-0.242469970678,0.423002906676,0.172464581734
-0.403411529552,0.700197723475,-0.916638924317,2.52713840852,-3.28588240647
-1.21414288658,1.53066687493,-1.36330862854,0.679710937809,-0.34564944822
-3.48609617099,3.24364359932,-0.0783142427873,-0.179921466855,-1.60550276264
